1001 | В двух неделях 10 рабочих дней. Сколько рабочих дней в 4 неделях? | 20 | Сколько рабочих дней в 1 неделе? : 5 | Сколько рабочих дней в 4 неделях? : 20
1002 | На 3 джемпера идёт 12 мотков шерсти. Сколько джемперов можно связать из 16 мотков шерсти? | 4 | Сколько мотков шерсти идёт на 1 джемпер? : 4 | Сколько джемперов можно связать из 16 мотков шерсти? : 4
1003 | На 3 костюма идёт 9 м ткани. Сколько метров ткани пойдёт на 6 костюмов? | 18
1216 | С 4 грядок собрали по 6 кг моркови,  а  с одной  грядки собрали  8  кг репы.  Во  сколь кг раз меньше собрали репы, чем моркови? | 3  
1217 | После  того  как  детей  в  лагере  разбили на 6 команд по 8 человек в каждой,  осталось ещё 4 человека. Сколько детей было? | 52  
1218 | В букете 8 гвоздик, что в 2 раз  больше, чем лилий. Сколько всего цветов в букете? | 12  
1219 | Коробка кнопок стоит 2 руб, а скрепок в 3  раза  дороже.  На  сколько  кнопки  дешевле скрепок? | 4  
1220 | На зиму засолили несколько банок грибов по 2 кг в каждой банке. После того как съели 6 кг, осталось 8 кг. Сколько банок грибов засолили? | 7  
1221 | Алисе  14  лет,  а  Юля  в  7  раз  моложе Алисы. На сколько лет Алиса старше Юли? | 12  
1222 | В- 2  больших  залах  16  столов,  а  в  3  маленьких залах  12 столов.  Во сколько раз  больше столов в 1 большом зале, чем в 1 маленьком зале? | 2  
1223 | Собрали  50 кг яблок.  Из  15  кг сварили варенье,  а  остальные  упаковали  в  5  мешков поровну в  каждый.  Сколько  кг было в каждом мешке? | 7  
1224 | В  3  одинаковых  букетах  21  цветок.  На сколько больше цветов в 3 букетах, чем в одном? | 14  
1265 | В  ларьке  было  4  ящика  с  яблоками  по 9  кг  и  1  ящик  с  23  кг  персиков.  Сколько  кг фруктов в ларьке? | 59  
1266 | В  столовую  привезли  3  ящика  по  9  кг груш и 1  ящик яблок весом 12  кг.  Сколько кг фруктов привезли в столовую? | 39  
1267 | Посадили 4 ряда по 5  кустиков клубники и 2 ряда земляники по 10 кустов. Сколько кустов ягод посадили? | 40  
1268 | Купили 5 упаковок синих ручек по 3 в каждой и 6 зелёных ручек. Сколько ручек купили? | 21  
1269 | Окопали  4  ряда  чёрной  смородины  по 6 кустов в каждом и 1 ряд по 10 кустов красной смородины. Сколько кустов смородины окопали? | 34  
1270 | Купили 4 пакета гречневой крупы по 3 кг и 1 мешок риса весом 15 кг. Сколько кг крупы купили? | 27  
1271 | Молоко налили в 5  трехлитровых банок и в одну 5-литровую банку. Сколько всего литров молока налили? | 20  
1272 | Пришили  на  3  кофты  по  6  пуговиц  и  на одно пальто 10 пуговиц.  Сколько всего пуговиц пришили? | 28  
1273 | В  3  клетках  по  2  попугая  и  в  1  клетке 5 канареек. Сколько всего птиц в клетках? | 11  
1274 | Туристы шли 2 часа по 4 км, а потом ещё 5 км. Сколько км прошли туристы? | 13  
1275 | Дети  поехали  на  экскурсию в трех легковых машинах по 5 человек в каждой, и 35 детей поехали в автобусе. Сколько всего детей поехало на экскурсию? | 50  
1276 | Садоводы посадили 4 ряда красной смородины по 6 кустов в ряду и столько же рядов чёрной смородины по 5 кустов. Сколько всего кустов смородины посадили садоводы? | 44  
1277 | Юннаты посадили 3 ряда роз по 8 кустиков в каждом  и  пять  рядов  по  4  кустика  в  каждом. Сколько всего кустиков роз посадили юннаты? | 44  
1278 | В ларёк привезли 6 ящиков груш по 16 кг и ящик слив весом 26  кг.  Сколько всего килограммов груш и слив привезли? | 122  
1279 | Ася купила 3 ручки по 4 руб. и 6 тетрадей по 3 руб. Сколько денег она заплатила? | 30  
1280 | Школьники  окопали  4  ряда  яблонь  по 11  деревьев в каждом ряду  и  15  грушевых  деревьев.  Сколько всего фруктовых деревьев окопали школьники? | 59  
1281 | Хозяйка засолила 6 банок огурцов по 5 кг в  каждой  банке  и  45  кг  помидоров.  Сколько овощей засолила хозяйка? | 75  
1282 | У  2  серых  куропаток  по  8  птенцов,  а  у трёх белых по 5 птенцов. Сколько всего птенцов у этих птиц? | 31  
1283 | Наташа  посадила  4  ряда  луковиц,  по 9 луковиц в ряду,  а Толя посадил  15 луковиц. Сколько луковиц посадили дети? | 51  
1284 | В  цветочный  киоск  привезли  30  букетов гвоздик по 3 цветка в каждом и 40 букетов роз по стольку  же цветков в букете. Сколько всего цветов привезли в киоск? | 210  
1285 | К  празднику  для  детского  сада  купили 2  ящика конфет по 11  кг в каждом и 4  ящика пряников  по  10  кг  в  каждом.  Сколько  всего сладостей купили? | 62  
1286 | В ремонтную мастерскую поступило 8 кусков олова по 3 кг и столько же кусков меди по 6 кг. Сколько всего кг олова и меди поступило в ремонтную мастерскую? | 72  
1287 | Насыпали  5  мешков  пшеницы  по  50 кг  в каждый  и  3  мешка  ржи  по  60  кг  в  каждый. Сколько всего зерна насыпали в мешки? | 430  
1288 | Купили 3  настольные лампы по  10 долларов  и  люстру  за  56  долларов. Сколько  стоила покупка? | 86  
1289 | Пеночка летела 3 дня по 50 км и 2 дня по 40 км. Какой путь пролетела пеночка? | 230  
1290 | Мальчик  исписал  4  тетради  по  18  листов  и столько же тетрадей по 12 листов. Сколько всего листов исписал мальчик? | 120  
1291 | На  3  ветках  сидело  по  7  воробьёв.  На стольких  же  ветках  сидело  по  4  зяблика. Сколько птиц сидело на ветках? | 33  
1292 | На  6  страницах  альбома  помещено  по 15  почтовых  марок,  а  на  5  -  по  18  марок. Сколько всего марок в этом альбоме? | 180  
1293 | В 2 бидонах по 25 л молока, а в 4 бидонах по15 л. Сколько всего литров молока в этих бидонах? | 110  
1294 | Трём  классам  выдали  по  20  тетрадей,  а двум  классам  по  30  тетрадей.  Сколько  всего тетрадей выдали этим классам? | 120  
1295 | Доярка надоила от 5 коров по 18 л молока, а от 4 коров по 15 л.  Сколько всего литров молока надоила доярка от всех коров? | 150  
1296 | С 2 яблонь собрали по 20 кг яблок, а с 4 яблонь по 10 кг. Сколько всего кг яблок собрали? | 80  
1297 | 2  девочки  собирали  мак.  Одна  нарвала  с 3  грядок по 30 головок мака,  а другая с 4 грядок по 25  головок.  Сколько всего головок мака собрали девочки? | 190  
1298 | У  хозяйки  3  курицы  и  2  утки.  Каждая курица  получает  130  г  разных  кормов,  а каждая утка на 20 г больше.  Сколько кормов ежедневно получают все эти куры и утки? | 690  
1299 | В месяц при тяжёлой работе лошадь получает 240 кг овса, а при лёгкой на 90 кг меньше. У фермера в августе  2  лошади  были  заняты  на тяжёлой  работе,  а  3  на  лёгкой.  Сколько  овса получили в августе все эти лошади? | 930  
1300 | На грузовик положили 3 короткие балки и 2  длинные.  Короткая  балка  весит  120  кг,  а длинная на 40 кг больше. Сколько весят вместе все эти балки? | 680  
1301 | В пригороде  3  новых  дома и  4  старых.  В каждом новом доме по 160 квартир, а в каждом старом  на  100  квартир  меньше.  Сколько  всего квартир в этих домах? | 720  
1302 | В  кинотетре  3  дневных  сеанса  и  2  вечерних. На каждый дневной сеанс продают 100 билетов,  а  на  вечерний  на  100  билетов  больше. Сколько билетов продают на все сеансы? | 700  
1303 | На  грузовик  кладут  200  тонких  досок, толстых досок на  50 меньше.  На склад доставлено 3 грузовика с тонкими досками и 2 грузовика с толстыми. Сколько всего досок доставлено на склад? | 900  
1304 | Купили  3  белых  гвоздики  по  4  рубля  и 5  красных  гвоздик.  За  все  цветы  заплатили 37 рублей. Сколько стоила 1 красная гвоздика? | 5  
1305 | Купили 6 стульев по 7 руб.  и 3 кресла.  За всю покупку заплатили 72 рубля. Сколько стоит 1 кресло? | 10  
1306 | Купили 3 эскимо по 3 рубля и 4 пломбира. За всю покупку заплатили 25 руб. Сколько стоит 1 пломбир? | 4  
1307 | Купили 2 ластика по 2 руб.  и 4 точилки.  За всё заплатили 12 руб. Сколько стоит 1 точилка? | 2  
1308 | Купили 2 альбома по 7 руб. и 3 блокнота. За всё заплатили 29 руб. Сколько стоит 1 блокнот? | 5  
1309 | Дети поехали на экскурсию на 2-х автобусах по 20 человек и на 5-ти легковых машинах. Сколько человек в каждой легковой машине,  если всего на экскурсию  поехало 65 человек? | 5  
1310 | Собрали с 2-х грядок по 9 кг огурцов  и с нескольких грядок по 8 кг помидоров. Всего собрали 74 кг овощей. Со скольких грядок собрали помидоры? | 7  
1311 | Садоводы  посадили  3  ряда  малины  по 6 кустов в ряду и 4 ряда ежевики. Сколько кустов ежевики в одном ряду, если всего посадили 50 кустов? | 8  
1312 | Для ремонта купили 5 банок белой краски по 3 кг в каждой и несколько банок коричневой краски по 4 кг. Всего купили 27 кг краски. Сколько кг коричневой краски в одной банке? | 4  
1313 | На клумбу посадили 4 ряда жёлтых тюльпанов по 7 луковиц в ряду и 2 ряда красных тюльпанов. Сколько луковиц красных тюльпанов в одном ряду, если всего посадили 46 луковиц? | 9  
1314 | В  шести гирляндах  по  7  жёлтых  фонариков  и  в  нескольких  гирляндах  по  8  красных. Всего в этих гирляндах 90 фонариков. В скольких гирляндах красные фонарики? | 6  
1315 | В  палатку  привезли  6  ящиков  винограда по 9 кг в каждом и 4 ящика яблок. Сколько кг яблок в одном ящике, если привезли всего 94 кг фруктов? | 10  
1316 | В  7-ми  коробках  по  5  кг  мармелада  и  в нескольких  коробках  по  8  кг  зефира.  Всего  в этих  коробках  91  кг  сладостей.  Сколько  коробок с зефиром? | 7  
1317 | Мальчики  окопали  3 ряда вишен по  7 деревьев  в  каждом  ряду  и  4  ряда  слив.  Сколько слив  в  одном  ряду,  если  всего  окопали  45  деревьев? | 6  
1318 | На  выставке  в  двух  больших  залах  по 20  картин,  а  в  нескольких  малых  залах  по 10  картин.  Всего  на  выставке  80  картин. Сколько малых залов на выставке? | 4  
1320 | Мастерская отремонтировала 40 холодильников за 5 дней.  3 дня ремонтировали по 8 холодильников. По скольку холодильников в день ремонтировали за оставшиеся дни? | 8  
1321 | В  столовую  привезли  69  кг  муки.  3  дня расходовали по 9 кг и несколько дней по  7 кг. Сколько дней расходовали по 7 кг? | 6  
1322 | Марина раскрасила 2 альбома по 10 листов и ещё  3  альбома.  Всего  она  раскрасила  53  листа. Сколько листов в каждом из трёх альбомов? | 11  
1323 | У  мальчика  35  голубей  в  3-х  больших  и 10-ти  маленьких  клетках.  В  каждой  большой клетке по 5 голубей. Сколько голубей в каждой маленькой клетке? | 2  
1324 | На 4-х полках по 10 книг со  сказками и 2  полки  с  книгами  о  приключениях.  Сколько книг  о  приключениях  на  каждой  полке,  если всего на полках 58 книг? | 9  
1325 | Для уроков труда купили  40 листов цветного картона.  В 3-х пачках по 8 листов,  а в нескольких пачках по 4 листа. В скольких пачках по 4 листа картона? | 4  
1326 | Купили 2 отреза ситца по 3 м в каждом и 4 отреза шёлка. Сколько метров в 1 отрезе шёлка, если всего купили 26 м ткани? | 5  
1327 | Девочка  собрала  3  букета  васильков  по 20 цветочков в каждом и несколько букетов ромашек  по  30  цветочков.  Сколько  букетов ромашек  собрала девочка, если  всего у неё было 120 цветов? | 2  
1328 | Для кружка купили  4  набора цветной  бумаги по  10 листов в каждом и несколько наборов картона по 6 листов в каждом.  Всего купили 100 листов бумаги и картона.  Сколько наборов картона купили? | 10  
1329 | Дети клеили игрушки.  Всего они  склеили 94  игрушки.  10  мальчиков  склеили  по  3  игрушки. По скольку игрушек склеила каждая из 8 девочек? | 8  
1330 | Для детского сада купили 68 кг конфет. Карамель лежала в 6 коробках по 4 кг в каждой, а шоколадные конфеты в 4 коробках. Сколько кг шоколадных конфет в каждой коробке? | 11  
1331 | В магазине было 200 кг лимонов и мандаринов. Лимоны лежали в 5 ящиках по 20 кг, а мандарины в нескольких ящиках по 50 кг.  Сколько ящиков мандаринов было в магазине? | 2  
1332 | В зоопарке 92 попугая.  В 8 клетках было по 7 попугаев и в нескольких клетках по 9 попугаев. Сколько клеток с 9 попугаями? | 4  
1333 | Дети собрали из 150 деталей конструктора 5 машин и 2 трактора. На каждую машину шло по 20 деталей. Сколько деталей шло на каждый трактор? | 25  
1334 | Купили  95  груш.  В  4  больших  пакетах лежало по 20 груш. В каждом маленьком пакете лежало по 5 груш.  Сколько было маленьких пакетов? | 3  
1335 | В санатории 300 комнат.  В  2 летних корпусах по 30 комнат.  По скольку комнат в зимних корпусах, если всего их три? | 80  
1336 | 100 школьников поехали на экскурсию.  В 2 больших автобуса сели по 40 человек. Остальные сели поровну в 4  машины.  По скольку человек было в каждой машине? | 5  
1337 | У Серёжи  150 открыток.  В 2  альбомах по 40  открыток  с  рыбами,  остальные  открытки  с черепахами в 7 альбомах.  По скольку открыток с черепахами в каждом альбоме? | 10  
1338 | У Вадика 70 сказок. В трёх книгах по 16 сказок.  Остальные  на  видеокассетах  по  2  сказки  на каждой. Сколько видеокассет со сказками? | 11  
1339 | Библиотека получила 500 новых книг.  На 4  полки поставили по  50 книг,  а на остальные по 30 книг. Сколько полок с 30 книгами получилось? | 10  
1340 | В зооуголке в клетках сидело по 3 синих и 2 зеленых попугая в клетке.  Всего в этих клетках 40 птиц. Сколько клеток в зооуголке? | 8  
1341 | В магазин привезли 48 кг пряников и печенья. В 2 коробках были пряники, а в 4 коробках печенье. Сколько кг весил каждый ящик? | 8
1342 | Для посадки привезли 60 саженцев. На 2 машинах привезли саженцы яблони, а на 3 машинах саженцы сливы. По скольку саженцев на каждой машине? | 12
1343 | В палатку привезли 70 кг фруктов. В 3 ящиках были яблоки, а в 4 ящиках груши. Сколько кг весил каждый ящик? | 10
1344 | В детский сад привезли 100 кубиков. В 3 коробках были зелёные кубики, а в 2 коробках - красные. По скольку кубиков в каждой коробке? | 20
1345 | В магазин поступило 40 пар женских и мужских перчаток. В 5 коробках были женские перчатки, а в 3 коробках - мужские. Сколько пар перчаток было в одной коробке? | 5
1346 | Купили 30 кг краски. В 2 банках были белила, а в 4 банках - белая эмаль. Сколько кг краски было в каждой банке? | 5
1347 | В зоопарке было 16 львов и тигров. В 2 клетках были львы и в стольких же клетках — тигры. Сколько животных в каждой клетке? | 4
1348 | Почтальон разнёс 18 журналов. Он опустил их в 1-м подъезде в 5 ящиков, а во 2-м подъезде в 4 ящика. Сколько журналов в каждом ящике? | 2
1349 | На весах было 20 кг риса. На правой чаше 2 пакета, а на левой - 3 пакета. По скольку кг риса в каждом пакете? | 4
1350 | 25 цветов поставили в 3 хрустальные и 2 фарфоровые вазы. Сколько цвете» в каждой вазе? | 5
1351 | В волейбол играли 14 девочек и 6 мальчиков. Они разделились на 2 команды. По скольку человек в каждой команде? | 10
1352 | У одной закройщицы было 15 м ткани, у другой 25 м. Из всей этой ткани они скроили платья, расходуя на каждое по 2 м. Сколько платьев они скроили? | 20
1353 | Ученики 3 класса “А” сделали 22 игрушки, а ученики 3 класса “Б” - 50 игрушек. Все эти игрушки отнесли в детский сад и раздали детям. Каждая группа получила по 8 игрушек. Сколько групп было в детском саду? | 9
1354 | С одной грядки сняли 18 кг моркови, а с другой 54 кг. Всю морковь разложили в корзины по 8 кг в каждую. Сколько потребовалось корзин? | 9
1355 | Дети собрали для питомника 25 кг каштанов и 29 кг желудей. Всё это они упаковали в пакеты, по 9 кг в каждый. Сколько потребовалось пакетов? | 6
1356 | С одной пасеки собрали 12 кг мёда, а с другой 9 кг. Весь мёд разлили в бидоны по 7 кг в каждый. Сколько понадобилось бидонов? | 3
1357 | У продавщицы было 28 красных гвоздик и 14 белых. Она сделала из них букеты по 7 цветков в каждом. Сколько получилось букетов? | 6
1358 | С одной грядки собрали 16 кочанов капусты, а с другой 24 кочана. Всю капусту раздали кроликам по 5 кочанов каждому. Сколько кроликов получили капусту? | 8
1359 | Во дворе играли 5 девочек и 16 мальчиков. Они разделились на команды по 7 человек в каждой. Сколько получилось команд? | 3
1360 | С одной груши собрали 32 кг, а с другой 36 кг. Все груши разложили в ящики по 34 кг в каждый. Сколько ящиков потребовалось? | 2
1361 | В бидоне было 16 л молока, а в ведре 14 л. Всё молоко разлили по банкам, по 3 литра в каждую. Сколько потребовалось банок? | 10
1362 | Портниха пришила к одежде 16 больших и 29 маленьких пуговиц. На каждую вещь она пришивала по 5 пуговиц. К скольким вещам она пришила пуговицы? | 9
1363 | Почтальон разнёс 35 газет и 28 журналов. В каждый ящик он положил по три предмета. В скольких ящиках была корреспонденция? | 21
1364 | В театральной кассе продали 60 билетов на детские спектакли и 30 билетов на взрослые. Билеты купили поровну 3 завода. По скольку билетов получил каждый завод? | 30
1365 | 3 толстые тетради в линейку и 2 такие же тетради в клетку содержат 750 листов. Сколько листов в каждой тетради? | 150
1366 | 1 насос работал 5 минут, а другой такой же насос - 3 минуты. За это время оба насоса выкачали 160 вёдер воды. Сколько вёдер воды выкачивал каждый насос в минуту? | 20
1367 | Смололи 5 мешков пшеницы и 3 таких же по весу мешка ржи. Всего смололи 400 кг зерна. Сколько кг зерна в каждом мешке? | 50
1368 | Одну рукопись машинистка печатала 4 дня, другую 3 дня. Всего она напечатала за это время 210 страниц. По скольку страниц в день печатала машинистка? | 30
1369 | До обеда магазин продал 4 ящика яблок, а после обеда 5 таких же ящиков, всего 180 кг. Сколько кг яблок было в каждом ящике? | 20
1370 | На столе было 3 тарелки пирогов с мясом и 2 тарелки пирогов с яблоками. Всего на этих тарелках лежало 60 пирогов. По скольку пирогов лежало на каждой тарелке? | 12
1371 | В магазин привезли 4 машины с капустой и 5 машин с картофелем. Всего на этих машинах было 45 т овощей. По скольку тонн овощей было на каждой машине? | 5
1372 | У Володи было 3 красных альбома и 4 жёлтых. В этих альбомах было 70 календариков. По скольку календариков было в каждом альбоме? | 10
1373 | В саду росло 3 куста чёрной и 2 куста белой смородины. Всего с этих кустов собрали 25 кг ягод. По скольку кг собрали с каждого куста? | 5
1374 | Тарелка стоит 5 руб. Сколько стоят 6 тарелок? | 30
1375 | 3 кассеты стоят 15 руб. Сколько стоит 1 кассета? | 5
1376 | 6 ручек стоят 18 рублей. Сколько стоит 1 ручка? | 3
1377 | Карандаш стоит 2 руб. Сколько стоят 4 карандаша? | 8
1378 | 4 наклейки стоят 4 руб. Сколько стоит 1 наклейка? | 1
1379 | 5 кукол стоят 20 руб. Сколько рублей стоит 1 кукла? | 4
1380 | Заколка стоит 6 руб. Сколько стоят 3 заколки? | 18
1381 | 8 лампочек стоят 40 рублей. Сколько стоит 1 лампочка? | 5
1382 | За 4 стула заплатили 80 руб. Сколько стоит 1 стул? | 20
1383 | Воздушный шарик стоит 2 руб. Сколько стоят 7 воздушных шариков? | 14
1384 | 6 мячей стоят 24 руб. Сколько стоит 1 мяч? | 4
1385 | 1 метр ткани стоит 7 рублей. Сколько метров ткани можно купить на 35 рублей? | 5
1386 | Газета стоит 2 рубля. Сколько стоят 5 газет? | 10
1387 | 8 гвоздик стоят 56 рублей. Сколько стоит 1 гвоздика? | 7
1388 | 1 кг конфет стоит 6 руб. Сколько кг конфет можно купить на 54 рубля? | 9
1389 | Журнал стоит 10 руб. Сколько стоят 2 журнала? | 20
1390 | 6 ножниц стоят 54 руб. Сколько стоят 1 ножницы? | 9
1391 | 1 кисточка стоит 2 рубля. Сколько кисточек можно купить на 12 рублей? | 6
1392 | Пуговице стоит 4 руб. Сколько стоят 4 пуговицы? | 16
1393 | 5 книг стоят 50 рублей. Сколько стоит 1 книга? | 10
1394 | Одна пара носков стоит 3 рубля. Сколько пар носков можно купить на 24 рубля? | 8
1395 | Булавка стоит 2 рубля. Сколько стоят 9 булавок? | 18
1396 | 10 ластиков стоят 10 руб. Сколько стоит 1 ластик? | 1
1397 | Один обруч для волос стоит 4 рубля. Сколько обручей можно купить на 16 рублей? | 4
1398 | Брошь стоит 7 руб. Сколько стоят 4 брошки? | 28
1399 | 4 открытки стоят 12 рублей. Сколько стоит 1 открытка? | 3
1400 | 1 тюбик пасты стоит 2 рубля. Сколько тюбиков пасты можно купить на 20 рублей? | 10  
1401 | Календарь  стоит  3  руб.  Сколько  стоят 9 календарей? | 27  
1402 | 3 билета на концерт стоят 27 руб. Сколько стоит 1 билет? | 9  
1403 | 1  свечка  стоит  1  рубль.  Сколько  свечек можно купить на 8 рублей? | 8  
1404 | Булочка  стоит  2  рубля.  Сколько  стоят 6 таких булочек? | 12  
1405 | У  Люды  9  монет  по  10  рублей.  Сколько денег у девочки? | 90  
1406 | 3  одинаковых  стула  стоят  210  рублей. Сколько стоит один стул? | 70  
1407 | Цена  тетради  3  рубля.  Сколько  стоят 7 таких тетрадей? | 21  
1408 | 6 пуговиц стоят 36 рублей. Сколько стоит одна пуговица? | 6  
1409 | У  Вити  3  монеты  по  20  рублей.  Сколько денег у мальчика? | 60  
1410 | Купили  4  чашки  по  30  рублей.  Сколько стоит покупка? | 120  
1411 | Сколько стоит один альбом,  если  5 альбомов стоят 60 рублей? | 12  
1412 | За  9  карандашей  девочка  заплатила 27 рублей. Сколько стоит 1 карандаш? | 3  
1413 | Метр ткани стоит 5 рублей. Сколько стоят 6 метров? | 30  
1414 | Хозяйка  купила  8  пучков  укропа  по 3 рубля. Сколько она заплатила за покупку? | 24  
1415 | 6  метров  шерстяной  ткани  стоят  48  рублей. Сколько стоит 1 метр ткани? | 8  
1416 | Батон хлеба стоит  2 рубля.  Сколько батонов хлеба можно купить на 6 рублей? | 3  
1417 | Купили 3 розы по 7 рублей. Сколько денег заплатили? | 21  
1418 | За 9 коробков спичек заплатили 9 рублей. Сколько стоит 1 коробок спичек? | 1  
1419 | Шарик  стоит  2  рубля.  Сколько  шариков можно купить на 32 рубля? | 16  
1420 | Поставили  6 рядов по 6 стульев и 4  ряда по 3 стула. Сколько всего стульев поставили? | 48  
1421 | 4  одинаковые  книги  стоят  32  рубля. Сколько стоит одна книга? | 8  
1422 | В зоомагазине 48 хомяков. В 3 клетках по 10 хомяков и в нескольких клетках по 6 хомяков. Сколько клеток с 6 хомяками? | 3  
1423 | Для игры разделили 8 девочек и 12 мальчиков на 2 команды.  По скольку человек в каждой команде? | 10  
1424 | Один  метр  ткани  стоит  4  рубля.  Сколько метров ткани стоят 24 рубля? | 6  
1425 | Девочка раскрасила  2  альбома по  10 листов и столько же блокнотов по 8 листов. Сколько всего листов раскрасила девочка? | 36  
1426 | Для класса купили 4 пачки по 8 книг в каждой и ещё 7 книг. Сколько всего книг купили? | 39  
1427 | Посадили  4  ряда  сиреневых  георгинов  по 6 кустов в каждом ряду и  2  ряда белых георги­нов. Сколько кустов белых георгинов в одном ряду, если всего посадили 38 кустов? | 7  
1428 | С одной грядки собрали 12 кг огурцов, а с другой 9 кг. Все огурцы разложили в корзины по 7  кг в каждую. Сколько потребовалось корзин? | 3  
1429 | Одна  свечка  стоит  2  руб.  Сколько  стоят 5 свечек? | 10  
1430 | Посадили  3 ряда клубники по  7  кустов и 2 ряда по 8 кустов. Сколько  всего кустов клубники посадили? | 37  
1431 | 8 одинаковых марок стоят 16 руб. Сколько стоит одна марка? | 2  
1432 | В  саду  60  деревьев,  в  4  рядах  по  10  деревьев и несколько рядов по 5 деревьев. Сколько рядов с 5 деревьями? | 4  
1433 | 8 канареек и 4 кенаря рассадили поровну в 3 клетки. Сколько птиц в каждой клетке? | 4  
1434 | Открытка  стоит  2  руб.  Сколько  открыток стоят 10 руб? | 5  
1435 | В 3 домах по 20 окон и в стольких же домах по 10 окон. Сколько всего окон в домах? | 90  
1436 | На зиму сварили 4 банки вишнёвого варенья по 6 кг в каждой и ещё 3 кг черничного варенья. Сколько всего кг варенья сварили на зиму? | 27  
1437 | Привезли 33 кг конфет.  В 9 больших пакетах по 3 кг и в нескольких маленьких пакетах по 2 кг. Сколько было маленьких пакетов? | 3  
1438 | У одной закройщицы 12 метров ткани, а у другой  16  метров.  Из  всей  этой  ткани  они скроили  костюмы,  расходуя  на  каждый  по 4 метра. Сколько костюмов они скроили? | 7  
1439 | Одна  лампочка  стоит  3  рубля.  Сколько стоят 7 лампочек? | 21  
1460 | Для  ремонта  купили  2  куска  голубых обоев  по  7  руб.  и  столько  же  сиреневых  по 8 руб. Сколько денег заплатили? | 30  
1461 | Купили 4 заколки для волос по 4 рубля и столько же бантов  по 3  рубля.  Сколько денег заплатили? | 28  
1462 | У Серёжи 6 руб,  у Вени 4 руб.  Сколько булочек  они  смогут  купить,  если  1  булочка стоит 2 рубля? | 5  
1463 | Купили  5  наборов  шурупов  по  3  руб.  и столько же наборов винтов по 2 руб.  Сколько денег заплатили? | 25  
1464 | Купили  5 банок белой краски по  9  руб. и столько же голубой по 8 руб. Сколько денег заплатили? | 85  
1465 | У  Риты  10  рублей,  а  у  Вали  6  руб. Сколько наклеек они смогут купить, если одна наклейка стоит 2 рубля? | 8  
1466 | У  Кости  32  руб,  а  у  Бори  28  рублей. Сколько  роботов  они  смогут  купить,  если 1 робот стоит 4 руб? | 15  
1467 | 2  портнихи  купили  9  коробок  с  булавками по одинаковой  цене.  Одна заплатила за булавки 18 руб, а другая 36 руб. Сколько коробок с булавками купила каждая портниха? | 3, 6  
1468 | 2 художника купили 8 кисточек по одинаковой цене. Один заплатил за кисти 10 руб, а другой 30 руб.  Сколько кисточек купил каждый художник? | 2, 6  
1469 | У Ани  10 руб.,  а у Леры 14 руб.  Сколько пластинок они смогут купить,  если  1  пластинка стоит 4 руб? | 6  
1470 | Купили  10  клубничных  йогуртов  по 3  руб.  и  столько  же  черничных  по  4  руб. Сколько денег заплатили? | 70  
1471 | У Геры  18 руб., а у Павлика 30 рублей. Сколько  голубей  они  смогут  купить,  если один голубь стоит 6 руб.? | 8  
1472 | 2 друга купили 9 попугаев  по одинаковой цене. Один заплатил за попугаев 30 руб, а другой 24 руб. Сколько попугаев  купил каждый мальчик? | 5, 4  
1473 | У  Володи  20  руб.,  а  у  Андрея  15  руб. Сколько книг они смогут купить, если 1  книга стоит 5 руб.? | 7  
1474 | Лариса и Маша купили 8 новогодних гирлянд по одинаковой цене. Лариса заплатила за гирлянды  15 руб,  а Маша 25  руб.  Сколько новогодних гирлянд купила каждая девочка? | 3, 5  
1475 | У Кати 12 руб, а у Веры 9 руб. Сколько гладиолусов они могут купить,  если  1  цветок стоит 3 руб? | 7  
1476 | 2 мальчика купили 5 коробок пластилина по одинаковой цене.  Один заплатил за коробки 12 руб, а другой 18 руб. Сколько коробок пластилина купил каждый мальчик? | 2, 3  
1477 | Купили 2 булочки по 2 руб. и столько же пирожков по 3 руб. Сколько денег заплатили? | 10  
1478 | 2  мастера  купили  9  отвёрток  по  одинаковой  цене.  Один  заплатил  за  отвёртки 16  руб,  а  другой  56  руб.  Сколько  отвёрток купил каждый мастер? | 2, 7  
1479 | У  Наташи  8  руб.,  а  у  Марины  12  рублей.  Сколько  они  смогут купить кассет,  если 1 кассета стоит 4 рубля? | 5  
1480 | Для  уроков  труда  купили  4  катушки белых  ниток по 2  рублей  и  столько же катушек чёрных ниток по 3 рублей. Сколько денег заплатили? | 20  
1481 | У  Коли  было  20  рублей,  у  Миши 24  рублей.  Сколько  шариков  они  могут  купить, если шарик стоит 2 рубля? | 22  
1482 | Бабушка купила 4 м шёлка по 9 рублей и  3  м  ситца.  За  всю  покупку  она  заплатила 54 рубля. Сколько стоит метр ситца? | 6  
1483 | У  Миши  было  13  рублей,  а  у  Оли  - 14 рублей. Сколько билетов в кино они смогут купить, если 1 билет стоит 3 рубля? | 9  
1484 | Для школы купили 10 линеек по 3 рубля  и  столько  же  карандашей  по  2  рубля. Сколько денег заплатили? | 50  
1485 | У  Глеба  12  руб,  а  у  Вани  15  рублей. Сколько  рюкзаков  они  смогут  купить,  если 1 рюкзак стоит 9 руб.? | 3  
1486 | 2  хозяйки купили  7  ножей  по  одинаковой цене.  Одна заплатила за ножи  12  руб,  а другая 30 руб. Сколько ножей купила каждая хозяйка? | 2, 5  
1487 | Вова  и  Серёжа  купили  8  тюльпанов  по одинаковой цене. Вова заплатил за тюльпаны 54  руб,  а Серёжа  18  руб.  Сколько тюльпанов купил каждый мальчик? | 6, 2  
